primary_genre,title,origin,genres,director,main_character,bechdel_passed,LGBTQ,Disability,Elderly,AI,Animal,plot,kwords,popularity
Comedy,The Underdoggs,['US'],['Comedy'],male,male,,FALSE,FALSE,TRUE,FALSE,FALSE,"제이센 &#39;투 제이스&#39; 제닝스는 한때 한물간 프로 미식축구 스타였지만, 이제는 바닥까지 추락했습니다. 고향의 엉뚱하고 얄미운 미식축구팀 언더독스의 감독으로 사회봉사 명령을 받은 그는, 이를 자신의 이미지를 회복할 기회로 여깁니다. 하지만 그 과정에서 그는 새로운 삶을 발견하고 축구에 대한 사랑을 되찾을지도 모릅니다.","['대마초', '지역사회 봉사', '유쾌한', '스포츠']",2.3095
Romance,Players,['US'],"['Romance', 'Comedy']",female,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"뉴욕 스포츠 기자 맥은 수년 동안 친구들과 함께 성공적인 섹스 &quot;플레이&quot;를 고안해 왔지만, 예상치 못하게 상대에게 반하게 되면서 단순히 골을 넣는 것에서 꾸준히 플레이하는 것으로 전환하는 데 필요한 것을 배워야 합니다.",['허식'],2.3169
Horror,S.T.A.L.K.E.R. Shadow of the Zone,"['CA', 'US']","['Horror', 'Science Fiction', 'Action']",unknown,unknown,,FALSE,FALSE,FALSE,FALSE,FALSE,초자연적인 무선 신호를 조사하기 위해 용병단을 더 존 깊숙이 안내하는 임무를 맡은 노련한 프리 스토커. GSC 게임 월드의 STALKER 비디오 게임 시리즈를 원작으로 합니다.,[],2.4572
Crime,The Last Stop in Yuma County,['US'],"['Crime', 'Thriller', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,애리조나의 외딴 휴게소에서 다음 연료 트럭을 기다리던 젊은 칼 판매원은 똑같이 좌초된 은행 강도 두 명이 도착하면서 위험한 인질극에 휘말리게 됩니다. 이 강도들은 피가 묻은 부정하게 번 재산을 지키기 위해 잔인함이나 냉혹한 칼을 사용하는 것을 두려워하지 않습니다.,"['보안관', '웨이트리스', '주유소', '애리조나', '식당', '판매원', '휴게소', '인질 상황', '호기심 많은', '네오누아르', '독립 영화', '은행 강도']",2.3542
Drama,Yolo,['CN'],"['Drama', 'Comedy', 'Action']",female,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"여동생과 다툰 후, 르잉은 혼자 집을 나선다. 그녀는 복싱 트레이너를 만나 복싱을 시작한다.","['리메이크', '복싱']",2.481
History,Shirley,['US'],"['History', 'Drama']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,셜리 치좀은 의회에 선출된 최초의 흑인 여성이 된 후 1972년 민주당 대선 후보 지명을 위해 선구적인 노력을 기울였습니다.,"['영감을 주는', '도발적인', '정보적인']",2.2746
Horror,Guys at Parties Like It,['US'],"['Horror', 'Thriller', 'Drama', 'Comedy']",unknown,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"잔혹한 괴롭힘 의식의 일환으로, 한 젊은 사교 클럽 회원이 술에 취한 소녀를 위층으로 데려가 그의 V-카드를 긁게 하지만, 운이 좋다는 게 그렇게 쉬운 일이 아니라는 걸 깨닫게 됩니다.","['사교 클럽 파티', '사교 클럽 소년들']",1.0517
Horror,Handling the Undead,['NO'],"['Horror', 'Drama', 'Mystery']",female,female,,FALSE,FALSE,FALSE,FALSE,TRUE,"오슬로의 뜨거운 여름날, 죽은 자들이 미스터리하게 깨어나고, 사랑하는 사람들이 돌아오면서 세 가족은 혼란에 빠진다. 그들은 누구이며, 무엇을 원하는가?","['소설이나 책 기반', '묘지', '상실', '슬픔', '좀비', '교통사고', '죽음', '어머니의 죽음', '아들의 죽음', '여성 감독', '오슬로, 노르웨이', '동물 학대', '아내의 죽음', '슬퍼하는 어머니', '손자의 죽음']",2.6179
Thriller,Lazareth,['US'],['Thriller'],unknown,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"리는 고아가 된 조카 이모젠과 메이브를 자기 파괴적인 세상으로부터 보호하는 것을 삶의 사명으로 삼은 이모로, 두 사람을 고립시켜 키우다가 외부인이 나타나 평화로운 삶을 위협하게 됩니다.",[],2.1506
Comedy,Ghostlight,['US'],"['Comedy', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"건설 노동자가 뜻밖에도 소원해진 십대 딸과 함께 지역 극장에서 로미오와 줄리엣을 공연하게 되면서, 무대 위의 드라마가 그의 삶과 비슷해지기 시작한다.","['치료', '건설 노동자', '아버지와 딸의 관계', '연극', '슬픔에 잠긴 가족', '우울한', '모호한']",2.1828
Comedy,Between the Temples,['US'],"['Comedy', 'Drama']",male,male,,TRUE,FALSE,FALSE,FALSE,FALSE,신앙의 위기에 처한 슬픔에 잠긴 성가대 지휘자는 초등학교 음악 선생님이 새로운 성인 바트 미츠바 학생으로 다시 그의 삶에 들어오면서 세상이 뒤집히는 것을 경험합니다. 외로움에 시달리던 두 사람은 특별한 인연을 맺게 됩니다.,"['뉴욕시', '중년의 위기', '과부', '묘지', '음악 교사', '슬픔', '유대계 미국인', '교사-학생 관계', 'LGBT', '남편의 죽음', '신앙의 위기', '유대인 가족', '아내의 죽음', 'LGBT 양육', '유대인', '성가대 지휘자', '바트 미츠바', 'гей-родитель', 'мать-лесбиянка']",1.9167
Comedy,Playing with the Kids,['EG'],"['Comedy', 'Action']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"코미디 장르를 바탕으로, 이 작품은 사막 지역의 한 학교로 전학 온 역사 교사(알람)를 중심으로 전개됩니다. 그는 예상치 못한 수많은 난관에 직면하게 됩니다.",[],2.3924
Family,Runt,['AU'],"['Family', 'Adventure', 'Comedy', 'Drama']",male,unknown,,FALSE,FALSE,FALSE,FALSE,TRUE,"호주의 업슨 다운스라는 마을에서, 10살 된 애니와 그녀의 길 잃은 개 런트는 런던의 크럼펫 도그 쇼에서 애질리티 코스 챔피언십에서 우승을 노립니다. 이는 그들의 가족 농장을 가뭄과 재난으로부터 구하기 위한 것입니다.","['호주', '런던, 영국', '개 쇼', '농장 위기', '길 잃은 개', '동물과 인간의 우정', '독립 영화']",2.1957
Documentary,Black Box Diaries,['US'],['Documentary'],female,female,,FALSE,FALSE,FALSE,FALSE,FALSE,저널리스트 이토 시오리는 유명 가해자를 기소하기 위해 자신이 저지른 성폭행 사건을 용감하게 조사합니다. 그녀의 조사는 일본의 구시대적 사법 및 사회 시스템을 폭로하는 기념비적인 사건이 됩니다.,"['일본', '성폭력', '정의', '인권', '여성 기자', '여성 감독', '성폭행', '정의를 위한 투쟁', '성평등', '체계적 부패', '부패한 법률 시스템', '책임', '나도 운동', '혐오스럽다']",2.2907
Comedy,Space Cadet,['US'],"['Comedy', 'Romance']",female,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"티파니 &quot;렉스&quot; 심슨은 우주에 가는 꿈을 항상 품어 왔습니다. 그녀의 &quot;조작된&quot; 지원서 덕분에 경쟁률이 치열한 NASA의 우주비행사 훈련 프로그램에 지원하게 됩니다. 감당하기 힘든 상황에 놓인 플로리다 출신의 이 소녀는 재치, 용기, 그리고 결단력으로 훈련을 마치고 정체를 드러내기 전에 우주로 향할 수 있을까요?","['로맨틱 코미디', '우주', '여성 감독', '경이로운', '감동적인', '감상적인', '진지한', '희망적인', '즐거운', '낙관적인']",2.1844
Drama,Kambili,['LK'],"['Drama', 'Romance', 'Crime']",unknown,unknown,,FALSE,FALSE,FALSE,FALSE,FALSE,"두 친구, 바누카와 칼라나는 외딴 마을에 도착하고, 그곳에서 바누카는 존경받는 아유르베다 치료사 위크라마싱헤 씨의 아름다운 딸 사마디에게 반하게 됩니다. 마을에 머무는 동안, 두 사람은 마을에 숨겨진 범죄를 발견합니다.","['신할라', '신할라 시네마', '캄비']",2.0991
Documentary,Avicii - I'm Tim,['SE'],"['Documentary', 'Music']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"아비치 이전에는 팀이 있었습니다. 그의 말을 통해, 뛰어난 음악적 재능을 가진 그가 어떻게 그 세대를 대표하는 아티스트 중 한 명으로 성장했는지 직접 경험해 보세요.","['전기', '보관 영상', '감동적인 이야기', 'dj', '감동을 주는', '예술가의 초상', '음악 다큐멘터리', '감동을 주는', '콘서트 영상']",4.3001
Romance,French Girl,['CA'],"['Romance', 'Comedy']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"브루클린의 상냥한 영어 교사, 스윗 고든은 역경을 극복했습니다. 한 프랑스 여성이 그에게 사랑에 빠졌고, 그는 더욱 깊이 사랑에 빠졌습니다. 하지만 그녀가 고향 퀘벡 시에서 총괄 셰프 면접을 보게 되면서 그들의 미래는 불투명해졌습니다. 고든은 실망스럽게도, 그녀의 미래 상사가 그녀의 옛 연인이자 바다 같은 눈을 가진 유명 셰프이자 인기 TV 프로그램 진행자라는 사실에 어리둥절해합니다. 행운을 빌어요, 고든.","['가벼운', '낭만적인', '재미있는', '쾌활한', '당황스러운']",2.3381
Mystery,Stolen Identity: The Last Hacker,['JP'],"['Mystery', 'Thriller', 'Crime']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"천재 해커이자 살인마 우라노가 감옥을 탈출해 한국으로 도피했습니다. 우라노는 한일 정상회담을 겨냥한 함정을 설치하기 위해 한국의 반정부 단체에 고용되었습니다. 수민은 우라노를 감시하는 임무를 맡게 되지만, 그의 광적인 행동에 위축됩니다. 우라노는 수민을 불신하지만, 점차 두 사람의 감정은 조금씩 변하기 시작합니다.","['연쇄 살인범', '해킹', '연쇄 살인', '정상회담', '사이버 테러', '서울, 대한민국', '스마트폰']",2.5102
Drama,Dilan 1983,['ID'],"['Drama', 'Romance', 'Family', 'Comedy']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,1980년대 프리퀄에서 딜런은 1년 반 만에 초등학교 친구들과 재회하고 새로 전학 온 전학생에게 좋은 인상을 주려고 노력합니다.,"['소설 또는 책 원작', '초등학교', '사랑', '프리퀄', '젊은 시절 사랑', '1980년대', '어린이']",4.1703
Action,Bheema,['IN'],['Action'],male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,갱스터 비마는 야심찬 정치인이자 마약상인 드래곤 만주와 전쟁을 벌인다. 드래곤 만주는 자신의 지역에 마약을 공급하고 청소년들을 마약 중독자로 만들었다.,[],2.3135
Romance,Hot Frosty,['US'],"['Romance', 'Comedy']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"젊은 미망인의 마법 스카프가 멋진 눈사람을 살아나게 할 때, 그는 녹아버리기 전에 그녀가 로맨스, 웃음, 그리고 휴일의 즐거움을 다시 찾도록 도울 수 있을까?","['휴일', '로맨스 코미디', '로맨스', '의인화', '사랑', '눈사람', '크리스마스', '특이한', '쾌활한', '기분 좋은']",4.3032
Drama,Intoxicated by Love,['IR'],"['Drama', 'History', 'Romance']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"루미의 이야기, 샴스 타브리지와의 우정, 그에 대한 그의 사랑, 샴스가 그의 삶에 미친 큰 영향, 그의 시, 그리고 신에 대한 사랑.","['수피즘', '루미 이야기', '셀주크 제국', '수피 음악']",2.2143
Comedy,Sweethearts,['US'],['Comedy'],female,female,,TRUE,FALSE,FALSE,FALSE,FALSE,"고등학교 시절 연인과 함께 하기로 한 대학 신입생 두 명이 고향에서 추수감사절 전날 밤 &#39;술 취한 기버들&#39; 때문에 헤어지게 되면서 &#39;터키 덤프&#39;를 하게 되고, 이로 인해 두 사람의 상호의존적 우정이 시험대에 오르게 됩니다.","['커밍아웃', '작은 마을', '추수감사절', '성인식', '이별', '고등학교 연인', '대학 신입생', '계약', '고향으로의 귀환', '친구의 이별']",2.3558
Thriller,Blackwater Lane,['US'],"['Thriller', 'Drama', 'Mystery', 'Horror', 'Crime']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"어느 늦은 밤, 한 여성이 길에 갇힌 운전자를 지나쳐 운전하는데, 그 운전자는 나중에 살해된 것으로 밝혀졌습니다. 일련의 끔찍한 사건 이후, 그녀는 자신이 살인범의 다음 희생자라고 확신합니다.",[],2.3121
Documentary,Return of the King: The Fall and Rise of Elvis Presley,['US'],"['Documentary', 'Music']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,그는 자신이 여전히 록앤롤의 황제임을 세상에 보여줄 단 한 번의 기회를 가졌습니다. 엘비스 프레슬리의 1968년 컴백 스페셜의 화려한 성공에 얽힌 이야기를 알아보세요.,"['대중 문화', '미군', '전기', '몰락', '보관 영상', '오래된 사진', '1960년대', '오래된 영상', '연예인 인터뷰', '음악 다큐멘터리', '록앤롤', '문화적 아이콘', '증언']",1.7017
Action,Fury 12 Hours,['CN'],"['Action', 'Mystery']",male,male,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,퇴역 중국 군인 레이쥔은 해외 중국인 공동체를 겨냥한 테러 공격으로 시간과의 싸움에 휘말립니다. 단 12시간 만에 그는 모든 힘과 용기를 쏟아 동포들을 보호하고 이 끔찍한 상황에서 살아남아야 합니다.,[],2.0182
Drama,Sarfira,['IN'],['Drama'],female,male,,FALSE,FALSE,FALSE,FALSE,FALSE,외딴 마을의 한 젊은이가 자신만의 항공 서비스를 시작하는 꿈을 꿉니다. 하지만 그는 그 꿈을 이루기 위해 여러 가지 어려움과 난관을 극복해야 합니다.,"['리메이크', '영화 원작']",2.2897
Thriller,Birdeater,['AU'],"['Thriller', 'Drama', 'Horror']",male,unknown,,FALSE,FALSE,FALSE,FALSE,FALSE,"신부가 될 여자가 자신의 약혼자의 총각 파티에 초대를 받지만, 두 사람의 관계에 대한 불편한 세부 사항이 폭로되면서 그날 밤은 잔혹한 분위기로 전개됩니다.","['호주', '관계 문제', '총각 파티', '임박한 결혼', '호주인', '앙상블 캐스트', '학대적 관계']",2.2038
Animation,BOCCHI THE ROCK! Recap Part 2,['JP'],"['Animation', 'Comedy', 'Music']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,보치가 학교 축제에서 연주하고 키타와 친구가 되는 과정을 다시 살펴보세요.,"['컴파일', '록 밴드', '걸 밴드', 'TV 시리즈 편집', '세이넨', '애니메이션', '사회 불안', '뮤지컬 코미디', '리캡', '음악', '뮤지컬 코미디', '뮤지컬 드라마']",2.0813
Drama,God's Not Dead: In God We Trust,['US'],['Drama'],unknown,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"정치적, 사회적, 그리고 영적으로 극심한 혼란에 빠진 이 시대에, 데이비드 힐 목사는 다음과 같은 중요한 질문을 고심합니다. 하나님은 여전히 정치에 설 자리가 있을까요? 지지를 받던 현직 의원의 갑작스러운 서거로 의회 선거에 출마하게 된 데이비드는 종교를 공론장에서 몰아내고 더 큰 분열을 조장하려는 강력한 경쟁자, 주 상원의원 피터 케인과 맞붙습니다.","['상원', '후속작', '복음주의 기독교', '신에 대한 믿음', '기독교 선전', '종교 선전', '기독교 신앙', '독립 영화', '정치 선전']",2.08
Drama,Trinil,['ID'],"['Drama', 'Horror', 'Thriller']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,신혼여행을 마치고 집으로 돌아온 한 커플은 사라진 몸을 찾는 육체 없는 머리 때문에 괴로움을 겪는다.,"['신혼여행', '유령', '차', '악마', '머리', '유령', '라디오 드라마 기반', '공포', '직업', '무서운']",3.9417
Drama,For Night Will Come,"['BE', 'FR']","['Drama', 'Horror']",unknown,unknown,,FALSE,FALSE,FALSE,FALSE,FALSE,"새로운 동네로 이사하는 날, 페럴 가족은 최대한 평범하고 친절한 모습을 보이려고 합니다. 하지만 아들 필레몬은 평범한 십 대가 아닙니다. 새 이웃 카밀라와 가까워질수록 피에 대한 갈증은 더 커지고, 그의 다름은 더 이상 숨길 수 없게 됩니다…",[],2.3398
Drama,Last Mile,['JP'],"['Drama', 'Thriller', 'Crime', 'Mystery']",female,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"가장 바쁜 상거래일 중 하나인 &#39;블랙 프라이데이&#39; 전날 밤, 세계 최대 쇼핑 사이트에서 배송된 골판지 상자가 폭발합니다. 그 후, 일련의 불가사의한 폭발 사건이 발생하고, 온 나라가 충격에 휩싸입니다. 후나도 에레나는 간토 지역의 4분의 3을 차지하는 대형 물류 창고의 센터장으로 막 일을 시작했습니다. 에레나는 팀장 나시모토 코와 함께 이 전례 없는 상황을 수습해야 합니다.",['미결'],2.363
